Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-10>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1811485610
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2600057838
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2007358303
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1634535793
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;146574527,3
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;21421012,46
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;116793457,3
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;88033512,99
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;77903668,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;30362702,23
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;28945970,63
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;1416731,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;58173,81
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;918
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;48477350,11
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;406454743,3
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;87379540,67
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;4287126,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;24905218,98
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;181771537,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;108111319,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;29441979,12
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;856912574,1
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;489323354,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;77903668,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;3669186,18
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;286016364,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-9>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1743145264
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2762917737
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2148997904
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1725505325
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;177548681,4
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;22855976,95
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;115072529,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;108015391,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;77557623,06
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;32160576,4
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;29982638,36
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;2177938,04
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;372093,22
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;396
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;44606864,11
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;425872629,4
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;91807547,25
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;4287126,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;26589571,58
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;190241529,2
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;112946855,1
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;33349650,28
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;916986771,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;531630451,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;77557623,06
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;3702791,83
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;304095905,2
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-8>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1845930965
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2615093616
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1981552653
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1583076756
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;155462343,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;22942370,43
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;117997869,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;102073312,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;78420685,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;33961357,86
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;31119868,24
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;2841489,62
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;149617,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;945
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;54790160,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;426613241,1
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;112635234,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;4287126,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;27099100,72
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;186069277,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;96522501,71
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;39604955,11
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;848191579,3
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;481470879,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;78420685,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;3590361,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;284709652
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-7>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1766902037
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2533738704
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1913467012
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1509344477
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;160508150,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;21988932,42
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;125721639,4
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;95903812,76
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;77397977,43
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;30048187,4
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;28656348,56
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;1391838,84
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;29884,46
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;585
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;77455923,69
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;406232926,5
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;106512458,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;4287126,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;29758452,17
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;176052929
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;89621960,21
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;29106207,12
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;820591660,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;466179254,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;77397977,43
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;3708988,77
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;273305439,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-6>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1713147043
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2782972815
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2177347659
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1728619498
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;191687748,4
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;24757380,78
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;118872192,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;113410838,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;79795608,39
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;35163153,14
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;33056524,11
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;2106629,03
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;17468,66
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;4185,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;66922137,53
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;390309606
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;71708855,05
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;4287126,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;25042722,73
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;184310659
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;104960242,9
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;33412996,25
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;923023610,6
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;537374350,3
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;79795608,39
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;3720782,83
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;302132869,1
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-5>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1859949204
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2887351014
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2256976191
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1814976821
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;186445725,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;25009031,36
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;119460321,3
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;111084291,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;78235473,08
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;37137132,15
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;33774283,59
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;3362848,56
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;119062,44
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;6238,8
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;70777945,11
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;405687276,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;90613091,81
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;4287126,32
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;27084151,65
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;191358189,1
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;92344717,88
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;38411694,72
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;952930835,2
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;553737686,2
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;78235473,08
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;2022118,31
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;318935557,7
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-4>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1934420179
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2886418420
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2260372860
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1872317873
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;154857765,2
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;20308858,95
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;119197375,5
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;93690987,41
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;77849427,51
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;33151406,11
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;31821447,26
Governo do Estado de Santa Catarina;42;SC;6910553;<MR-3>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;1329958,85
