Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-11>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3125360922
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4677387203
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3533981400
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2833772924
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;304438889,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;58120565,71
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;204061997,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;133587023,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;153710433,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;116958462,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;106712025,9
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;10246436,41
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;86471,03
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;1114,49
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;53201866,26
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;770758840,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;230528571,2
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;20684240,67
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;328752519,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;190793509,2
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;48688615,08
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1545460747
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;865843285,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;153710433,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;3032864,32
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;6526147,83
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;516348016,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3131926455
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3131926455
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-10>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3131926455
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4740769250
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3633081426
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2776435785
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;389202194,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;85796928,51
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;201823905,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;179822612,5
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;154692789,5
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;138076131,7
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;125072347,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;13003784,11
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;374834,09
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;500,52
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;54232983,33
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;714961832,9
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;143862616,5
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;25634251,63
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;309116023,8
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;236348941
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;45348752,42
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1568977082
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;895109041,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;154692789,5
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;3383036,72
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;10635326,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;505156888,4
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3171792168
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;100000
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3171692168
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3171692168
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4992015105
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3864501372
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3076577468
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;325279781,7
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;114189199,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;206605206,8
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;141849716,4
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;153663996,4
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;137466815,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;128148252
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;9318563,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;345624,65
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;1704
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;52340679,27
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;730133363,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;163206327,4
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;27327953,32
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;331405355,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;208193727
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;53561549,55
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1659745804
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;938616237,4
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;153663996,4
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;6128606,62
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;7744077,23
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;553592886,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3332269301
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;405000
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3331864301
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3331864301
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5015461041
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3807922640
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2896651733
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;423893001,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;93307654,31
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;208911344,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;185158907,2
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;154767240,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;151158588,8
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;139831878,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;11326710,24
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;110040,17
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;5740,66
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;53724610,25
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;789895369,9
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;183677000,9
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;24574896,73
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;329821243
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;251822229,2
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;57876811,26
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1647846076
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;942253149,7
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;154767240,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;4434617,58
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;10420985,55
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;535970082,6
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3367614965
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3367614965
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-7>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3367614965
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5160061576
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3838688358
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3001737913
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;371866497,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;65744648,08
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;217618526
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;181720773,1
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;155804131,7
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;178948643,8
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;145890658,3
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;33057985,42
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;301137,34
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;6584,13
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;57439745,56
Governo do Estado de Santa Catarina;42;SC;7338473;<MR-6>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;851465308,8
