Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;115285,45
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;1998642617
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;7978987743
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;3712026047
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;171294929,3
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;3006138696
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;1089528070
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;2077053533
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;12647879772
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;6414564957
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;1569616790
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;19777669,51
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;4643920356
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;31545320020
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;5720535,52
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;31539599485
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;407843
Governo do Estado de Goiás;52;GO;7113540;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;31539191642
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;37095043259
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;25633913801
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;19588174234
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;1652131000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;282996000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;1772179000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;2338433567
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;1755603932
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;107104271,4
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;68912271,41
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;38192000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;4160000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;1955269000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;6205288210
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;2221415000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;116000000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;77280000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;2920497731
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;870095479,8
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;1433704045
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;10145703932
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;5306225000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;1752079932
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;12915000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;3074484000
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;26949339327
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;26949339327
Governo do Estado de Goiás;52;GO;7113540;PREVISÃO ATUALIZADA 2021;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;26949339327
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5246272604
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3254050627
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2839088145
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;98411142,92
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;13153316,24
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;197075100,7
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;106322921,8
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;258618839,3
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;21430046,35
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;8178948,15
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;13251098,2
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;7700387,99
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;1688111848
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;966370441
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;24668715,86
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;344356452,5
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;352716238,6
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;16360855,9
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1536075219
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;741721684,5
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;154063029,1
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;640290505,3
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3710197385
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3710197385
Governo do Estado da Bahia;29;BA;14930634;<MR-11>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3710197385
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4892927668
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2769199869
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2381703154
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;138910553,3
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;13188113,71
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;129053849
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;106344199,3
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;220042657,6
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;15646223,26
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;8627802,15
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;7018421,11
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;24676,8
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;7287465,74
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;1800159328
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;1241239831
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;20179037,44
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;345054496,8
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;193685963
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;80567447,46
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1446190465
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;643940307,8
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;153994494,4
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;18286767,17
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;629968895,2
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3446737203
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3446737203
Governo do Estado da Bahia;29;BA;14930634;<MR-10>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3446737203
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4456026523
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2622242945
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2143110307
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;94272890,55
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;14806555,79
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;249749654,9
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;120303536,6
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;313302235,5
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;13874617,52
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;6688192,58
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;7186424,94
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;3890,19
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;16859401,25
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;1401326823
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;839144938,5
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;23961090,13
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;296734459
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;241486335,2
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;88416610,65
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1255881418
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;566735467,2
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;154465981,5
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;25005789,75
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;509674179,7
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3200145105
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3200145105
Governo do Estado da Bahia;29;BA;14930634;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3200145105
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4526103237
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2748153994
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2338578191
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;99128520,76
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;13214915,42
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;192921827,4
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;104310540
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;260683065,9
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;17843200,77
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;10121881,82
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;7721318,95
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;4644
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;7371217,73
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;1430496265
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;877262157,5
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;24031856,08
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;343713980,4
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;185488270,8
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;61550849,13
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1342637571
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;616447107
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;154574712,4
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;24645040,81
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;546970711
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3183465666
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3183465666
Governo do Estado da Bahia;29;BA;14930634;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3183465666
Governo do Estado da Bahia;29;BA;14930634;<MR-7>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5017692328
Governo do Estado da Bahia;29;BA;14930634;<MR-7>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2932764830
Governo do Estado da Bahia;29;BA;14930634;<MR-7>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2446244014
Governo do Estado da Bahia;29;BA;14930634;<MR-7>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;149631280,3
Governo do Estado da Bahia;29;BA;14930634;<MR-7>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;17501061,2
Governo do Estado da Bahia;29;BA;14930634;<MR-7>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;197250344,3
Governo do Estado da Bahia;29;BA;14930634;<MR-7>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;122138129,6
