Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-10>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;1814521642
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2511845099
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1765319160
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1421636777
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;85897201,43
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;41719554,23
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;174915635,3
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;41149992,13
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;109489449,6
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;45275204,37
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;35761547,42
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;9513656,95
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;27515972,31
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;546895092,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;208024280,8
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;17701911,06
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;160280754,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;160888146,2
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;17350220,04
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;806632527,2
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;421330969,5
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;109489449,6
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;745153,6
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;318322,79
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;274748631,7
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1705212572
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;213745,2
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1704998827
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;1704998827
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2574072713
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1783800505
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1500500634
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;79112370,97
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;33976008,51
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;128922657,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;41288833,28
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;95925062,51
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;67575184,82
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;38253410,42
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;29321774,4
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;68702843,19
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;535987041,5
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;210402757
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;16620041,25
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;140165847,3
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;168798396
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;22082076,36
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;825340221,1
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;440973918,8
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;95925062,51
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;2784956,22
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;951877,85
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;284704405,7
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1748732492
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1748732492
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;1748732492
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2493985602
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1681612852
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1351586895
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;79300500,22
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;34213684,81
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;172719315,7
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;43792456,71
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;87349324,28
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;55806357,74
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;49858893,5
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;5947464,24
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;82899675,22
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;569286026,3
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;269321576,1
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;16146698,42
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;148178521,6
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;135639230,3
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;17031366,35
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;778306759,8
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;406224861,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;87349324,28
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;479782,67
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;10172727,64
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;274080063,3
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1715678842
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;1008232,45
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1714670610
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-7>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;1714670610
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2592981990
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1711437517
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1431901222
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;44567854,22
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;38721906,77
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;147412072,5
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;48834461,74
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;115420862,6
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;49279904,92
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;39429013,98
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;9850890,94
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;79074337,47
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;<MR-6>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;616902522,7
