Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;102607084,8
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6158022,98
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;724390,53
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;3994725,22
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;583290642,7
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;175547564,5
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;17017710,75
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;169740502,9
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;220984864,4
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;24736174,62
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;679315656,4
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;384440607,2
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;45172631,27
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;1086488,84
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;2485642,77
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;246130286,3
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1687953505
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1687953505
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;1687953505
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2630610832
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1899135280
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1449588545
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;249382759,2
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;9425209,71
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;81616283,88
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;109122482,3
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;44029475,24
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;112723437,5
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;106628543,1
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6094894,34
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;581039,6
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;3689315,01
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;544262276,9
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;215301444,3
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;17307505,41
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;142645257
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;169008070,2
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;26190007,47
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;868201924,3
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;500570761,2
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;43814046,46
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;1112071,93
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;32318608,54
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;290386436,2
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1762408908
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1762408908
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;1762408908
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;3232400761
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1766397026
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1469652205
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;123504724,8
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;12975611,81
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;76312551,68
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;83951933,13
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;48917175,7
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;359420940
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;296943732,6
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;62477207,48
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;627691,51
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;4849827,2
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;1023186485
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;230537365,4
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;9201323,97
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;156686486,1
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;626761309,4
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;29001615,23
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;985657518,8
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;440543066,6
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;48826910,79
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;1036286,1
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;212043339,4
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;283207916
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;2246743242
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;2246743242
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-7>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;2246743242
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2608687778
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1768144549
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1489300635
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;108664204,9
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;12559772,47
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;77671609,19
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;79948327,4
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;46918216,12
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;119063279
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;112781459,1
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6281819,91
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;551594,12
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;4584465,15
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;613277388,5
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;221420154,6
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;12982041,79
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;141498953,5
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;237376238,7
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;56148285,8
Governo do Estado do Espírito Santo;32;ES;4108508;<MR-6>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;798779658
